вмн (замено на 10 лет итл);1
вмн, 15 лет итл;1
в связи с приближением нем.-фаш. оккупантов из-под стражи освобожден.;1
в начале войны этапирован из минской тюрьмы и дальнейшая его судьба неизвестна.;1
8лет л.с., с пораж.в правах на5лет;1
8лет л.с.с пораж.в правах на3год;1
освоб. 22.09.40;1
9 лет итл, 5 лет п/п;1
9 лет итл, 5 лет п/п, конфискация имущества;1
9 лет итл, 5 лет пораж.в правах, конфискация имущества;1
9 лет итл, 5 лет пораж.вправах;1
освоб. 22.09.1928;1
9 мес итл;1
9 месяцев итл;1
освоб. 22.08.45;1
в связи с нач. войны был эвакуирован из прифронтовой полосы, но впоследствии в тюрьмах обнаружен не был. после окончания вов вернулся из нем. плена.;1
освоб. 22.08.1945;1
?? дело прекращено;1
амнистирован;1
амнистия;1
борисовская тюрьма;1
бсср. 8 лет итл;1
в 1932 г.на 5 лет итл;1
в 1942 к 10 г. итл в 1947 к 2 г.;1
в 38 г.на 10 лет итл, в 49 ссылка;1
освоб. 22.07.1944;1
в конце июня 1941 г. при этапировании из г.глубокое в г.витебск самочинно рас- релян работниками тюрьмы.;1
в концлагерь на 3 года;1
освоб. 22.07.1947;1
вмн, семью выслать на 3 года;1
вмн, 16.05.1945г.верховной коллеги;1
вмн, 31.01.22г.президиумом вчк постановление коллегии чкб от 9.91.22г.отменено. заключен в итл на 2 года;1
вмн, замена на 8 лет итл;1
вмн, заменена 10 годами л.с.;1
вмн, конф. имущества. высылка семьи в сев. край сроком на 3 года.;1
вмн, конф. имущества. об исполнении вмн сведений нет. семья выслана в сев. край сроком на 3 года.;1
вмн, конф. имущества. семья выслана в сев. край сроком на 3 года.;1
вмн, конф. имущества. семья выслана в сев. край сроком на 3 года. сведений о приведении приговора в исполнение в деле не имеется.;1
вмн, конф. имущества. члены семьи поражены в правах сроком на 3 года.;1
освоб. 22.03.46;1
вмн, конфискация имущества. 30.03.45 заменена на 15лет к.р.;1
вмн, конфискация имущества. 8.06.1921г. максимович совершил побег при конвоировании к месту исполнения приговора;1
вмн, конфискация имущества. семью сослать в севкрай на 3 года;1
вмн, замена на 5 лет итл, конфискация имущества;1
освоб. 22.03.45;1
вмн, конфискация имущества. точных сведений об исполнении вмн нет. семья выслана в сев. край сроком на три года.;1
вмн, лиш.воин.зван-я в/инжен.3ранг;1
"вмн, лишение в.зван.""комдив"", конфискация имущества";1
"вмн, лишение в.звания""арм.комиссар, конфискация имущества";1
"вмн, лишение в.звания""воен.инж.3р"", конфискация имущества";1
"вмн, лишение в.звания""майор"", конфискация имущества";1
"вмн, лишение в/зв."" капитан""";1
"вмн, лишение в/звания""капитан""";1
освоб. 22.03.41;1
вмн, определением военной коллегии верх.суда ссср от 22.07.36г. расстрел заменен 10 годами итл;1
вмн, постановление отменено 28.05.30;1
вмн, конфискация имущества. семья выслана на 3 года.;1
вмн, 26.05.1943г опр.воен.кол.вс ссср зам.на 10 лет итл, 5 лет пор.п, конфискация имущества;1
освоб. 22.04.1944;1
вмн, замена на 3 года высылки;1
вмн, 31.07.45г. вт войск нквд, конфискация имущества;1
вмн, 8;1
вмн, ? освоб. 30.11.1941;1
освоб. 22.05.1943;1
вмн, высл.семью в севкрай на 3 г., конфискация имущества;1
вмн, дело прекращено;1
вмн, жена была выслана на5лет, конфискация имущества;1
вмн, зам.10 лет итл;1
освоб. 22.05.1932;1
освоб. 22.04.46;1
вмн, зам.на 10 лкт итл;1
вмн, замена на 3 года ссылки;1
вмн, зам.на 20 лет итл, 5 лет п/п, конфискация имущества;1
вмн, зам.на 8 лет итл, 4 года п/п, конфискация имущества;1
вмн, зам.на10 л итл, 5л п/п;1
освоб. 22.04.45;1
вмн, замена на 10 лет итл, 5 л.п.п., конфискация имущества;1
вмн, замена на 10 лет итл, 5 лет п/п;1
вмн, замена на 10 лет итл, замена на 4г итл, конфискация имущества;1
освоб. 22.04.40;1
вмн, замена на 15 лет итл;1
освоб. 22.04.1955;1
вмн, замена на 15лет итл;1
вмн, замена на 20 лет каторжных р., конфискация имущества;1
вмн, зам.на 3 года итл;1
8лет л.с., с пораж.в прав.на5лет;1
высылка на посел.без указ.срока;1
освоб. 21.03.1930;1
дело прекращено. освоб.: 11.09.48;1
дело прекращено. освоб.: 12.07.47;1
дело прекращено. освоб.: 12.08.46;1
дело прекращено. освоб.: 13.02.1938;1
дело прекращено. освоб.: 13.06.47;1
дело прекращено. освоб.: 13.12.1946;1
дело прекращено. освоб.: 13.12.46;1
дело прекращено. освоб.: 14.04.41;1
дело прекращено. освоб.: 14.11.1941;1
дело прекращено. освоб.: 15.04.1946;1
дело прекращено. освоб.: 15.10.1935;1
дело прекращено. освоб.: 11.07.49;1
дело прекращено. освоб.: 16.03.1939;1
дело прекращено. освоб.: 17.09.45;1
дело прекращено. освоб.: 19.01.1946;1
дело прекращено. освоб.: 19.04.45;1
дело прекращено. освоб.: 19.04.46;1
дело прекращено. освоб.: 20.11.1943;1
освоб. 20.06.47;1
дело прекращено. освоб.: 21.10.1946;1
дело прекращено. освоб.: 22.02.40;1
дело прекращено. освоб.: 22.06.1929;1
дело прекращено. освоб.: 23.02.1946;1
дело прекращено. освоб.: 23.02.40;1
дело прекращено. освоб.: 17.08.40;1
дело прекращено. освоб.: 23.04.45;1
дело прекращено. освоб.: 11.04.46;1
дело прекращено. освоб.: 11.01.1939;1
дело прекращено. освоб.: 02.02.1944;1
дело прекращено. освоб.: 02.06.1945;1
дело прекращено. освоб.: 02.06.41;1
дело прекращено. освоб.: 03.11.1938;1
дело прекращено. освоб.: 04.02.1939;1
дело прекращено. освоб.: 04.02.39;1
дело прекращено. освоб.: 04.04.1939;1
дело прекращено. освоб.: 05.01.1942;1
дело прекращено. освоб.: 05.02.1939;1
дело прекращено. освоб.: 06.09.1941;1
дело прекращено. освоб.: 07.06.1946;1
дело прекращено. освоб.: 11.03.46;1
дело прекращено. освоб.: 07.08.1945;1
дело прекращено. освоб.: 08.04.1939;1
освоб. 20.08.1945;1
дело прекращено. освоб.: 08.07.1946;1
дело прекращено. освоб.: 08.08.45;1
дело прекращено. освоб.: 09.01.40;1
дело прекращено. освоб.: 09.04.1937;1
дело прекращено. освоб.: 09.08.1945;1
освоб. 20.08.1939;1
дело прекращено. освоб.: 09.11.1941;1
дело прекращено. освоб.: 10.03.1939;1
дело прекращено. освоб.: 10.05.24;1
дело прекращено. освоб.: 07.08.40;1
дело прекращено. освоб.: 01.12.1938;1
освоб. 20.06.46;1
дело прекращено. освоб.: 24.05.1952;1
дело приостановлено.;1
дело производством прекращено. освоб.: 16.09.1946;1
делопрекращено;1
днло прекращено;1
до 1 мая 1922 в итл;1
освоб. 20.06.1938;1
до конца гр.войны в итл;1
до конца гр.войны итл;1
до конца гражданской войны;1
до оконч.гр.войны в итл;1
до оконч.гражд.в. итл;1
дело прикращено;1
до оконч.следст.направ.в итл;1
до фактического отбытого срока, конфискация имущества;1
освоб. 20.05.49;1
достаточных доказательств по обвинению не получено. освоб.: 03.07.1939;1
ело прекращено за отсутствием состава преступления.;1
з года лишен пр/пр в 6 пп.;1
за недостаточностью данных дело прекращено. дук направлен в 3 армию труда в г. казань.;1
за отсутствием состава преступления дело прекращено, из-под стражи освобожден.;1
закл. в к/л до оконч.гражд.войны;1
заключ.в концлагерь;1
заключен в концентрационный лагерь принудительных работ до первой амнистии.;1
заключен в тюрьму на период войны;1
до суда умер;1
дело прекращено. освоб.: 23.10.46;1
освоб. 20.06.1944;1
дело прекращено. освобождена под подписку.;1
дело прекращено. освоб.: 24.12.1945;1
дело прекращено. освоб.: 25.12.1946;1
дело прекращено. освоб.: 25.12.1951;1
дело прекращено. освоб.: 25.12.45;1
дело прекращено. освоб.: 26.03.47;1
дело прекращено. освоб.: 26.06.1945;1
дело прекращено. освоб.: 26.07.1945;1
дело прекращено. освоб.: 27.03.1939;1
дело прекращено. освоб.: 27.11.1929;1
дело прекращено. освоб.: 27.12.46;1
дело прекращено. освоб.: 28.01.1939;1
дело прекращено. покончила жизнь самоубийством. 17.03.1950;1
дело прекращено. освоб.: 28.02.1946;1
дело прекращено. освоб.: 29.08.1946;1
дело прекращено. освоб.: 29.10.40;1
дело прекращено. освоб.: 29.11.46;1
дело прекращено. освоб.: 30.04.43;1
дело прекращено. освоб.: 30.09.45;1
дело прекращено. освоб.: 30.10.1946;1
освоб. 20.06.45;1
дело прекращено. освоб.: 31.08.39;1
дело прекращено. освоб.: 31.08.40;1
дело прекращено. освоб.: 31.10.1941;1
дело прекращено. освоб.: 31.12.1938;1
дело прекращено. освоб.: 28.08.1945;1
освоб. 21.03.40;1
дело прекращено. освоб.: 01.11.45;1
дело прекращено. освоб.: 01.08.1945;1
гор. горький, горьковская тюрьма;1
освоб. 20.11.39;1
дело выдано для доследования;1
дело на основании ст. 204 упк рсфср прекращено. освоб.: 17.09.1946;1
дело направлено на доследование;1
дело передано в прокуратуру вит.о;1
дело передано на доследование;1
дело прекоащено;1
освоб. 20.11.38;1
освоб. 20.10.45;1
дело прекращено (данные не подтвердились). направлен в лагерь для фильтрации. освоб.: 20.04.1945;1
год итл;1
освоб. 20.10.40;1
дело прекращено (обвинение не подтвердилось);1
дело прекращено (с приближением нем.-фашистских войск в 1941 г. из-под стражи освобожден.);1
дело прекращено 14 погранотрядом. освоб.: 31.01.1933;1
дело прекращено в связи с психическим заболеванием обвиняемой.;1
дело прекращено за недоказанностью пособнической деятельности.;1
освоб. 20.10.1945;1
дело прекращено за недоказанностью преступной деятельности.;1
дело прекращено за недоказанностью состава преступления, освобождена.;1
освоб. 20.10.1941;1
дело прекращено за недоказанностью.;1
дело прекращено за недостаточностью доказательств преступной деятельности.;1
дело прекращено (мотив не указан). освоб.: 18.03.1930;1
освоб. 20.09.44;1
гласный надзор 2 года;1
освоб. 20.11.45;1
освоб. 21.02.46;1
освоб. 21.02.45;1
высылка по 2 кат.(срок не указ.), конфискация имущества;1
освоб. 21.02.41;1
высылка по 2 категории;1
утонул 21.10.1937;1
высылка по 2-й кат.(срок не ук.);1
высылка по 2-й кат.(срок не ук.), конфискация имущества;1
освоб. 21.02.1939;1
высылка по 2-й кат.(срок не указ), конфискация имущества;1
освоб. 21.01.40;1
освоб. 20.11.40;1
высылка по 2-й категории, конфискация имущества;1
освоб. 21.01.1941;1
освоб. 21.01.1940;1
освоб. 21.01.1936;1
освоб. 21.01.1930;1
высылка с семьей сроком на 5 лет;1
высылка с семьей(срок не указан);1
освоб. 20.12.45;1
освоб. 20.12.1945;1
освоб. 20.12.1938;1
высылка, зам.на 5 лет итл;1
освоб. 20.11.48;1
освоб. 21.01.1944;1
дело прекращено. освоб.: 01.09.39;1
дело прекращено за недостаточностью собранных данных для предания суду.;1
дело прекращено за недостаточностью улик.;1
дело прекращено, обвиняемый направлен в фильтрационный лагерь.;1
дело прекращено, осв. 00.02.1939;1
дело прекращено, осв. 13.01.1931;1
дело прекращено, освобожден;1
дело прекращено, т.к. преступление совершено в невменяемом состоянии;1
освоб. 20.08.56;1
дело прекращено. в/тюрьма ункгб витебской обл. освоб.: 27.04.1945;1
дело прекращено. в/тюрьма ункгб витебской области. освоб.: 27.04.1945;1
дело прекращено. внутренняя тюрьма ункгб. освоб.: 14.07.1945;1
дело прекращено. вятлаг нквд ссср. освоб.: 03.07.1945;1
дело прекращено. данные не подтвердились. освоб.: 03.11.1933;1
дело прекращено, обвиняемый из-под стражи освобожден.;1
дело прекращено. данные обвинения не подтвердились. освоб.: 03.11.1933;1
дело прекращено. дата реабилитации отсутствует.;1
дело прекращено. из-под стражи освобожден (дата не указана).;1
освоб. 20.08.47;1
дело прекращено. находилась под следствием. освоб.: 21.08.1946;1
освоб. 20.08.45;1
дело прекращено. находился под следствием. освоб.: 12.12.1943;1
дело прекращено. находился под следствием. освоб.: 27.01.1939;1
освоб. 20.08.1946;1
дело прекращено. освоб.;1
дело прекращено. освоб.: 01.02.1944;1
дело прекращено. освоб.: 01.04.47;1
дело прекращено. данные обвинения не подтвердились. освоб.: 04.11.1945;1
дело прекращено за недостаточностью улик для предания суду.;1
дело прекращено, обвиняемого направить в спецлагерь нквд для фильтрации. освоб.: 27.07.1944;1
дело прекращено, конфискация имущества;1
дело прекращено за неподтверждением обвинения.;1
дело прекращено за неподтверждением преступной деятельности;1
дело прекращено за неподтверждением улик.;1
дело прекращено за отсутствием данных о шпионской деятельности.;1
дело прекращено за отсутствием материалов для предания суду.;1
дело прекращено за отсутствием материалов о преступной деятельности.;1
дело прекращено за отсутствием преступной деятельности.;1
дело прекращено за отсутствием преступных действий.;1
дело прекращено за отсутствием состава преступления;1
освоб. 20.09.41;1
дело прекращено по амнистии. освоб.: 29.08.1945;1
дело прекращено, обвиняемая из-под стражи освобождена.;1
дело прекращено по малозначительности.;1
дело прекращено по ст.202 п.2 упк бссрза недоказанностью. освоб.: 18.07.1945;1
дело прекращено с освобождением из-под ареста.;1
дело прекращено с освобождением обвиняемого из-под стражи (был оклеветан).;1
дело прекращено с освобождением обвиняемого из-под стражи (оклеветан).;1
дело прекращено с освобождением обвиняемой из-под стражи.;1
дело прекращено, 3;1
дело прекращено, выслана в административном порядке из г. витебска.;1
дело прекращено, выслана в административном порядке из гор. витебска;1
дело прекращено, из-под стражи освобожден;1
освоб. 20.09.1946;1
освоб. 20.09.1938;1
дело прекращено по постановлению унквд минской обл. в процессе следствия;1
8лет л.с., с пораж.в прав.на4года;1
8лет л.с., с пораж.в прав.на3 года;1
освоб. 22.09.46;1
освоб. 24.09.45;1
6 мес.лиш.своб.;1
освоб. 24.08.45;1
6 мес.лишения свободы;1
6 мес.условно;1
освоб. 24.08.42;1
6 месяцев л.с.;1
освоб. 24.08.1946;1
6 месяцев л/св;1
6 месяцев л/св.;1
освоб. 24.08.1944;1
6 мес.л/св.;1
6 месяцев принудительных работ;1
6лет л.с., с пораж.в прав. на3года;1
освоб. 24.08.1928;1
6лет л.с., с пораж.в прав.на3года, конфискация имущества;1
6лет л.с., с пораж.в правах на2год;1
6лет л.с., с пораж.в правах на3год;1
6лет л.с.с пораж.в правах на3года;1
7 дет итл;1
7 лет 6 мес. итл с п/п;1
7 лет ил, 5 лет пораж.в правах;1
освоб. 24.07.40;1
7 лет итл в лагерях нквд ссср;1
64, 76ук бсср;1
7 лет итл и 3г.поражения в правах;1
6 мес.л.с.;1
освоб. 24.09.47;1
"6 лет итл, лишение зв.""ст.лейт.""";1
6 лет итл, пораж.в правах на 3 г, конфискация имущества;1
6 лет итл, с пораж.в прав.на 3год;1
6 лет итл, с пораж.в прав.на 3года;1
6 лет итл, с пораж.в прав.на4года;1
6 лет итл6 3 г. п/п;1
6 лет л.с., конфискация имущества;1
6 лет л.с., с пораж. в прав.на 3г, конфискация имущества;1
освоб. 24.11.39;1
освоб. 24.10.46;1
6 лет л.с., с пораж.прав.на 3 год;1
6 мес.итл;1
6 лет л.с., с пораж.прав.на 3 год, конфискация имущества;1
6 лет л/с;1
6 лет л/св.;1
6 лет лиш./св.;1
6 лет лиш.св.;1
6 лет спецпоселения;1
6 лет тюр.закл., 3 года пораж.прав;1
освоб. 24.10.1942;1
6 лет, снижено до 4 лет;1
6 м есяцев лишения свободы;1
6 м-цев итл;1
освоб. 24.10.1919;1
6 лет л.с., ссылка;1
6 лет итл, конфискация имущества. освоб.: 12.12.60;1
7 лет итл и 5 лет п/п;1
7 лет итл с п/п на 3 г., конфискация имущества;1
7 лет итл, 4 года п/п, конфискация имущества;1
освоб. 24.02.47;1
7 лет итл, 5 лет п/п, 3 г л.пр.прож;1
7 лет итл, 5 лет п/п, замена на 3г итл, конфискация имущества;1
освоб. 24.02.41;1
7 лет итл, 5 лет пораж. в правах;1
7 лет итл, 5 лет пораж. в правах, конфискация имущества;1
освоб. 24.02.1945;1
освоб. 24.02.1942;1
7 лет итл, 5 лет пораж.прав;1
7 лет итл, 5 лет пораж.прав, конфискация имущества;1
освоб. 24.03.41;1
7 лет итл, 5лет п/п, конфискация имущества;1
освоб. 24.02.1930;1
7 лет итл, п/п, конфискация имущества;1
7 лет итл, с 51г.-ссылка;1
7 лет итл, с п/п на 3 года;1
7 лет итл, с пораж.в прав. на3г;1
7 лет итл, с пораж.в прав.на 3 г;1
7 лет итл.;1
7 лет итл. освоб.: 05.05.48;1
7 лет итл6 3 г. п/п;1
освоб. 24.01.1946;1
7 лет л.с., с пораж в прав.на3года;1
освоб. 24.02.1937;1
7 лет итл и 5 лет поражения в пр.;1
7 лет итл, 4 г.пораж.в правах;1
7 лет итл, 3 годп п/п;1
7 лет итл с п/п на 4 года;1
освоб. 24.07.1945;1
7 лет итл с п/п, конфискация имущества;1
7 лет итл, 2 г. п/п;1
7 лет итл, 2 г. пораж.в правах, конфискация имущества;1
освоб. 24.06.46;1
7 лет итл, 2 года пораж. в правах;1
освоб. 24.06.45;1
освоб. 24.06.40;1
7 лет итл, 3 г. пораж.в правах;1
7 лет итл, 3 г.п/п;1
7 лет итл, 3года п/п;1
освоб. 24.05.1945;1
7 лет итл, 3 года п/, замена на 5 л итл;1
освоб. 24.04.47;1
7 лет итл, 3 года п/п, замена на 4г ит;1
7 лет итл, 3 года п/п. освоб.: 1954;1
7 лет итл, 3 года пораж. в прав.;1
освоб. 24.04.40;1
7 лет итл, 3 года пораж. в правах, конфискация имущества;1
освоб. 24.04.1945;1
7 лет итл, 3 года пораж.в правах, 7;1
освоб. 24.03.47;1
7 лет итл, 3 года пораж.в првах;1
освоб. 24.05.1943;1
освоб. 24.01.1936;1
освоб. 24.11.46;1
6 лет итл, 5 лет пораж.прав;1
5 ллет итл, 3 года п/п, конфискация имущества;1
5 лнт итл, конфискация имущества;1
освоб. 25.08.45;1
5 мес. итл, 3 года лиш.права прож.;1
5 ьлет итл, конфискация имущества;1
58-10;1
освоб. 25.08.1948;1
освоб. 25.08.1945;1
5лет итл, 3 г п/п, замена на 2 г итл;1
5лет итл, 3г п/п, замена на 1 год итл;1
5лет итл, конфискация имущества;1
5 лкт итл;1
5лет итл, с пораж.в прав.на3года;1
освоб. 25.07.40;1
освоб. 25.07.1942;1
5лет л.с., с пораж.в прав.на 2года;1
5лет л.с., с пораж.в прав.на 3года;1
освоб. 25.07.1939;1
5лет л.с., с пораж.в правах на3год, конфискация имущества;1
5лет л.с.с пораж.в прав.на 3года, конфискация имущества;1
5лет лишения свободы;1
освоб. 25.06.46;1
5лет ссылки в башкирскуюасср;1
освоб. 13.06.1945;1
5лет итл, с пораж.в правах на 3год;1
5лет ссылки вместе с 2-мя детьми, конфискация имущества;1
5 лет, ссылка;1
5 лет, заменено высылкой в севкр.;1
5 лет п/п, конфискация имущества;1
освоб. 25.11.48;1
освоб. 25.11.1935;1
5 лет с высылкой;1
5 лет с высылкой в башкир.асср;1
5 лет с высылкой в казахстан;1
5 лет с заменой высылкой, конфискация имущества;1
освоб. 25.10.46;1
5 лет сссылки;1
освоб. 25.10.45;1
5 лет ссылки в казах.сср;1
освоб. 25.09.1947;1
освоб. 25.10.1944;1
5 лет ссылки в севкрай;1
5 лет ссылки вместе с детьми-;1
5 лет ссылки на поселение;1
5 лет ссылки с д.варварой, 1928гр, конфискация имущества;1
5 лет ссылки с сыном михаилом;1
5 лет ссылки, 02.09.49г.ос при мвд;1
5 лет ссылки, 8;1
5 лет ссылки, красноярский край;1
5 лет трудколонии;1
5 лет тюр.з., 5 лет пораж.в правах;1
5 лет, выслан в казахстан;1
освоб. 25.10.1943;1
6 лет итл, 5 п/п, конфискация имущества;1
5лет ссылки вместе с 3-мя детьми, конфискация имущества;1
5лет ссылки вместе с дочерью еле-, конфискация имущества;1
6 лет итл, 3 г. п/п, конфискация имущества;1
6 лет итл, 3 г. пораж.в правах;1
6 лет итл, 3 г.п/п;1
освоб. 25.03.1939;1
6 лет итл, 3 г.пораж.в правах, конфискация имущества;1
6 лет итл, 3 г.поражения в правах;1
освоб. 25.02.39;1
освоб. 25.02.1946;1
6 лет итл, 3 года пораж. в прав.;1
освоб. 25.02.1933;1
6 лет итл, 3 года пораж.в правах (? расстрел 30.10.1938);1
6 лет итл, 3 г. п/п, 2;1
освоб. 25.01.45;1
6 лет итл, 3 года пораж.прав, конфискация имущества;1
освоб. 25.01.39;1
6 лет итл, 4 г. п/п, конфискация имущества;1
6 лет итл, 4 г. пораж.в правах;1
6 лет итл, 4 года п/п;1
освоб. 25.01.1930;1
6 лет итл, 5 лет итл, конфискация имущества;1
освоб. 24.12.49;1
освоб. 24.12.46;1
освоб. 24.12.44;1
освоб. 24.12.1945;1
6 лет итл, 3 года пораж.прав;1
5лет ссылки вместе с 4-мя детьми;1
освоб. 25.03.46;1
6 лет итл, 2 года пораж. в правах;1
5лет ссылки вместе с женой;1
освоб. 25.06.39;1
5лет ссылки вместе с сыном иоси-, конфискация имущества;1
5лет ссылки вместе с сыном, конфискация имущества;1
5лет ссылки с д.аллой.1942г.р.и, конфискация имущества;1
5лет ссылки с доч.верой, 1943г.р.;1
5лет ссылки с доч.марией, 1932г.р;1
5лет ссылки с доч.ниной, 1941г.р.;1
5лет ссылки с доч.тамарой, 1939г.;1
5лет ссылки с сын.александр.1940г, конфискация имущества;1
5лет ссылки, конфискация имущества;1
освоб. 25.03.47;1
освоб. 25.06.1932;1
освоб. 25.05.46;1
6 лет итл и 3 г.пораж.в правах;1
освоб. 25.05.40;1
освоб. 25.05.1945;1
6 лет итл с пор.всех прав;1
6 лет итл, 1 г.пораж.в правах, конфискация имущества;1
освоб. 25.05.1939;1
освоб. 25.04.47;1
освоб. 25.04.46;1
освоб. 25.04.45;1
освоб. 25.04.1945;1
6 лет 8 дней итл, 4 года ссылки;1
7 лет л.с., с пораж.в прав.на 3год;1
7 лет л.с., с пораж.в прав.на 3год, конфискация имущества;1
7 лет л.с., с пораж.в прав.на 5 ле;1
8 лет итл, с пораж.в прав.на 5лет;1
8 лет итл, с пораж.в прав.на3год;1
8 лет итл, с пораж.в прав.на3года;1
8 лет итл, с пораж.в прав.на5лет;1
8 лет итл, с пораж.в правах на3год;1
8 лет итл, с пораж.в правах на5лет;1
8 лет итл, с пораж.прав. на 3 год;1
8 лет итл, сбежал при отступлении нем.оккуп.;1
освоб. 23.01.1936;1
8 лет итл, ссылка в красноярский край;1
освоб. 22.12.45;1
8 лет итл, с пораж.в прав.на 4года;1
освоб. 22.12.1954;1
8 лет итл. 29.12.1943 г. пост. отменено в связи со смертью обвиняемого.;1
8 лет итл. 29.12.1943 г. постановление оо от 18.06.1941 г. отменено в связи со смертью обвиняемого.;1
8 лет итл. 29.12.1943 г. постановление от 06.02.1941 г. отменено в связи со смертью обвиняемого.;1
